swish-python-master,client.py,ignore_except_block,11
eventbrite-master,test_deprecations.py,ignore_except_block,91
eventbrite-master,test_regression.py,pickle_used,43
eventbrite-master,test_print.py,ignore_except_block,112
eventbrite-master,test_einsum.py,assert_used,739
eventbrite-master,test_records.py,ignore_except_block,141
eventbrite-master,test_records.py,eval_used,154
eventbrite-master,test_records.py,eval_used,155
eventbrite-master,test_records.py,eval_used,156
eventbrite-master,test_shape_base.py,assert_used,213
eventbrite-master,test_shape_base.py,assert_used,443
eventbrite-master,test_shape_base.py,assert_used,447
eventbrite-master,test_shape_base.py,assert_used,450
eventbrite-master,test_shape_base.py,assert_used,453
eventbrite-master,test_shape_base.py,assert_used,456
eventbrite-master,test_shape_base.py,assert_used,459
eventbrite-master,test_mem_overlap.py,ignore_except_block,147
eventbrite-master,test_mem_overlap.py,ignore_except_block,238
eventbrite-master,test_mem_overlap.py,assert_used,677
eventbrite-master,test_overrides.py,pickle_used,216
eventbrite-master,test_ufunc.py,pickle_used,152
eventbrite-master,test_function_base.py,assert_used,88
eventbrite-master,test_function_base.py,assert_used,91
eventbrite-master,test_linalg.py,assert_used,97
eventbrite-master,__init__.py,ignore_except_block,86
eventbrite-master,capi_maps.py,eval_used,191
eventbrite-master,capi_maps.py,ignore_except_block,332
eventbrite-master,capi_maps.py,eval_used,486
eventbrite-master,diagnose.py,shell_injection,11
eventbrite-master,crackfortran.py,assert_used,659
eventbrite-master,crackfortran.py,ignore_except_block,1050
eventbrite-master,crackfortran.py,ignore_except_block,1056
eventbrite-master,crackfortran.py,ignore_except_block,1066
eventbrite-master,crackfortran.py,eval_used,1210
eventbrite-master,crackfortran.py,ignore_except_block,1804
eventbrite-master,crackfortran.py,eval_used,2105
eventbrite-master,crackfortran.py,ignore_except_block,2118
eventbrite-master,crackfortran.py,ignore_except_block,2160
eventbrite-master,crackfortran.py,ignore_except_block,2196
eventbrite-master,crackfortran.py,eval_used,2486
eventbrite-master,crackfortran.py,ignore_except_block,2547
eventbrite-master,crackfortran.py,ignore_except_block,2589
eventbrite-master,crackfortran.py,ignore_except_block,2598
eventbrite-master,crackfortran.py,ignore_except_block,2829
eventbrite-master,crackfortran.py,eval_used,2826
eventbrite-master,crackfortran.py,eval_used,3117
eventbrite-master,crackfortran.py,ignore_except_block,3238
eventbrite-master,crackfortran.py,eval_used,3235
eventbrite-master,f2py_testing.py,eval_used,15
eventbrite-master,auxfuncs.py,ignore_except_block,128
eventbrite-master,auxfuncs.py,eval_used,565
eventbrite-master,auxfuncs.py,eval_used,573
eventbrite-master,auxfuncs.py,eval_used,581
eventbrite-master,f2py2e.py,assert_used,565
eventbrite-master,f90mod_rules.py,eval_used,183
eventbrite-master,test_return_real.py,ignore_except_block,53
eventbrite-master,test_return_complex.py,ignore_except_block,55
eventbrite-master,util.py,ignore_except_block,42
eventbrite-master,util.py,ignore_except_block,46
eventbrite-master,util.py,hardcoded_secret,76
eventbrite-master,util.py,ignore_except_block,132
eventbrite-master,util.py,shell_injection,135
eventbrite-master,util.py,shell_injection,211
eventbrite-master,test_compile_function.py,ignore_except_block,60
eventbrite-master,defmatrix.py,ignore_except_block,194
eventbrite-master,test_masked_matrix.py,pickle_used,81
eventbrite-master,middleware.py,ignore_except_block,91
eventbrite-master,responders.py,ignore_except_block,60
eventbrite-master,responders.py,ignore_except_block,127
eventbrite-master,responders.py,hardcoded_secret,153
eventbrite-master,base.py,ignore_except_block,49
eventbrite-master,base.py,ignore_except_block,139
eventbrite-master,base.py,hardcoded_secret,145
eventbrite-master,runserver.py,ignore_except_block,23
eventbrite-master,__init__.py,ignore_except_block,22
eventbrite-master,utils.py,ignore_except_block,64
eventbrite-master,__init__.py,assert_used,51
eventbrite-master,__init__.py,assert_used,61
eventbrite-master,__init__.py,assert_used,62
eventbrite-master,__init__.py,assert_used,63
eventbrite-master,__init__.py,assert_used,69
eventbrite-master,__init__.py,assert_used,70
eventbrite-master,__init__.py,assert_used,71
eventbrite-master,__init__.py,ignore_except_block,102
eventbrite-master,utils.py,ignore_except_block,121
eventbrite-master,utils.py,ignore_except_block,216
eventbrite-master,auth.py,hardcoded_secret,144
eventbrite-master,sessions.py,ignore_except_block,207
eventbrite-master,sessions.py,ignore_except_block,683
eventbrite-master,parallel.py,ignore_except_block,68
eventbrite-master,prime.py,assert_used,163
eventbrite-master,util.py,assert_used,62
eventbrite-master,utils.py,ignore_except_block,112
eventbrite-master,utils.py,ignore_except_block,235
eventbrite-master,basevalidators.py,eval_used,2054
eventbrite-master,basevalidators.py,ignore_except_block,2099
eventbrite-master,basevalidators.py,ignore_except_block,2311
eventbrite-master,basevalidators.py,ignore_except_block,2713
eventbrite-master,files.py,ignore_except_block,23
eventbrite-master,plotlyjs.py,exec_used,177
eventbrite-master,plotlyjs.py,exec_used,177
eventbrite-master,display.py,ignore_except_block,25
eventbrite-master,display.py,ignore_except_block,32
eventbrite-master,localization.py,ignore_except_block,36
eventbrite-master,localization.py,ignore_except_block,155
eventbrite-master,config.py,hardcoded_secret,443
eventbrite-master,config.py,hardcoded_secret,446
eventbrite-master,config.py,hardcoded_secret,524
eventbrite-master,pickle.py,ignore_except_block,75
eventbrite-master,parquet.py,ignore_except_block,24
eventbrite-master,parquet.py,ignore_except_block,29
eventbrite-master,parquet.py,ignore_except_block,131
eventbrite-master,parquet.py,ignore_except_block,191
eventbrite-master,common.py,ignore_except_block,423
eventbrite-master,clipboards.py,ignore_except_block,41
eventbrite-master,html.py,ignore_except_block,132
eventbrite-master,html.py,ignore_except_block,718
eventbrite-master,html.py,ignore_except_block,727
eventbrite-master,html.py,ignore_except_block,919
eventbrite-master,stata.py,ignore_except_block,233
eventbrite-master,parsers.py,ignore_except_block,462
eventbrite-master,parsers.py,ignore_except_block,471
eventbrite-master,pytables.py,ignore_except_block,248
eventbrite-master,pytables.py,ignore_except_block,413
eventbrite-master,pytables.py,ignore_except_block,534
eventbrite-master,pytables.py,ignore_except_block,703
eventbrite-master,pytables.py,ignore_except_block,1461
eventbrite-master,pytables.py,hardcoded_secret,1894
eventbrite-master,pytables.py,ignore_except_block,2031
eventbrite-master,pytables.py,hardcoded_secret,2940
eventbrite-master,pytables.py,ignore_except_block,2965
eventbrite-master,pytables.py,ignore_except_block,2994
eventbrite-master,pytables.py,hardcoded_secret,3141
eventbrite-master,pytables.py,ignore_except_block,4999
eventbrite-master,packers.py,ignore_except_block,215
eventbrite-master,packers.py,ignore_except_block,230
eventbrite-master,packers.py,assert_used,689
eventbrite-master,packers.py,ignore_except_block,860
eventbrite-master,sql.py,ignore_except_block,942
eventbrite-master,__init__.py,ignore_except_block,84
eventbrite-master,clipboards.py,shell_injection,12
eventbrite-master,clipboards.py,shell_injection,16
eventbrite-master,clipboards.py,shell_injection,52
eventbrite-master,clipboards.py,shell_injection,58
eventbrite-master,clipboards.py,shell_injection,69
eventbrite-master,clipboards.py,shell_injection,75
eventbrite-master,clipboards.py,shell_injection,86
eventbrite-master,clipboards.py,shell_injection,100
eventbrite-master,clipboards.py,assert_used,111
eventbrite-master,style.py,hardcoded_secret,347
eventbrite-master,format.py,ignore_except_block,1094
eventbrite-master,format.py,assert_used,1418
eventbrite-master,console.py,ignore_except_block,81
eventbrite-master,css.py,assert_used,82
eventbrite-master,csvs.py,ignore_except_block,187
eventbrite-master,_openpyxl.py,hardcoded_secret,60
eventbrite-master,_json.py,ignore_except_block,86
eventbrite-master,_json.py,ignore_except_block,597
eventbrite-master,_json.py,ignore_except_block,686
eventbrite-master,_json.py,ignore_except_block,759
eventbrite-master,_json.py,ignore_except_block,909
eventbrite-master,_json.py,ignore_except_block,920
eventbrite-master,_json.py,ignore_except_block,932
eventbrite-master,_json.py,ignore_except_block,942
eventbrite-master,_json.py,ignore_except_block,963
eventbrite-master,_json.py,ignore_except_block,980
eventbrite-master,sas7bdat.py,ignore_except_block,130
eventbrite-master,sas_xport.py,ignore_except_block,282
eventbrite-master,sas_xport.py,ignore_except_block,377
eventbrite-master,frequencies.py,assert_used,510
eventbrite-master,offsets.py,ignore_except_block,90
eventbrite-master,offsets.py,ignore_except_block,461
eventbrite-master,offsets.py,assert_used,2415
eventbrite-master,offsets.py,assert_used,2502
eventbrite-master,holiday.py,ignore_except_block,449
eventbrite-master,holiday.py,ignore_except_block,458
eventbrite-master,chainmap.py,hardcoded_secret,7
eventbrite-master,chainmap.py,hardcoded_secret,14
eventbrite-master,pickle_compat.py,ignore_except_block,37
eventbrite-master,pickle_compat.py,ignore_except_block,49
eventbrite-master,pickle_compat.py,ignore_except_block,194
eventbrite-master,test_multilevel.py,assert_used,220
eventbrite-master,test_multilevel.py,assert_used,223
eventbrite-master,test_multilevel.py,assert_used,228
eventbrite-master,test_multilevel.py,assert_used,232
eventbrite-master,test_multilevel.py,assert_used,235
eventbrite-master,test_multilevel.py,assert_used,269
eventbrite-master,test_multilevel.py,assert_used,270
eventbrite-master,test_multilevel.py,assert_used,274
eventbrite-master,test_multilevel.py,assert_used,275
eventbrite-master,test_multilevel.py,assert_used,279
eventbrite-master,test_multilevel.py,assert_used,428
eventbrite-master,test_multilevel.py,assert_used,500
eventbrite-master,test_multilevel.py,assert_used,521
eventbrite-master,test_multilevel.py,assert_used,522
eventbrite-master,test_multilevel.py,assert_used,525
eventbrite-master,test_multilevel.py,assert_used,546
eventbrite-master,test_multilevel.py,assert_used,558
eventbrite-master,test_multilevel.py,assert_used,725
eventbrite-master,test_multilevel.py,assert_used,788
eventbrite-master,test_multilevel.py,assert_used,964
eventbrite-master,test_multilevel.py,assert_used,969
eventbrite-master,test_multilevel.py,assert_used,1089
eventbrite-master,test_multilevel.py,assert_used,1108
eventbrite-master,test_multilevel.py,assert_used,1109
eventbrite-master,test_multilevel.py,assert_used,1113
eventbrite-master,test_multilevel.py,assert_used,1114
eventbrite-master,test_multilevel.py,assert_used,1122
eventbrite-master,test_multilevel.py,assert_used,1123
eventbrite-master,test_multilevel.py,assert_used,1124
eventbrite-master,test_multilevel.py,assert_used,1187
eventbrite-master,test_multilevel.py,assert_used,1332
eventbrite-master,test_multilevel.py,assert_used,1390
eventbrite-master,test_multilevel.py,assert_used,1516
eventbrite-master,test_multilevel.py,assert_used,1547
eventbrite-master,test_multilevel.py,assert_used,1554
eventbrite-master,test_multilevel.py,assert_used,1561
eventbrite-master,test_multilevel.py,assert_used,1905
eventbrite-master,test_multilevel.py,assert_used,1943
eventbrite-master,test_multilevel.py,assert_used,1974
eventbrite-master,test_multilevel.py,assert_used,1989
eventbrite-master,test_multilevel.py,assert_used,1998
eventbrite-master,test_multilevel.py,assert_used,2041
eventbrite-master,test_multilevel.py,assert_used,2173
eventbrite-master,test_multilevel.py,assert_used,2174
eventbrite-master,test_multilevel.py,assert_used,2177
eventbrite-master,test_multilevel.py,assert_used,2178
eventbrite-master,test_take.py,assert_used,110
eventbrite-master,test_take.py,assert_used,111
eventbrite-master,test_take.py,assert_used,117
eventbrite-master,test_take.py,assert_used,167
eventbrite-master,test_take.py,assert_used,172
eventbrite-master,test_take.py,assert_used,177
eventbrite-master,test_take.py,assert_used,181
eventbrite-master,test_take.py,assert_used,243
eventbrite-master,test_take.py,assert_used,248
eventbrite-master,test_take.py,assert_used,253
eventbrite-master,test_take.py,assert_used,258
eventbrite-master,test_take.py,assert_used,262
eventbrite-master,test_take.py,assert_used,266
eventbrite-master,test_take.py,assert_used,302
eventbrite-master,test_take.py,assert_used,316
eventbrite-master,test_strings.py,assert_used,193
eventbrite-master,test_strings.py,assert_used,321
eventbrite-master,test_strings.py,assert_used,343
eventbrite-master,test_strings.py,assert_used,355
eventbrite-master,test_strings.py,assert_used,356
eventbrite-master,test_strings.py,assert_used,375
eventbrite-master,test_strings.py,assert_used,376
eventbrite-master,test_strings.py,assert_used,388
eventbrite-master,test_strings.py,assert_used,399
eventbrite-master,test_strings.py,assert_used,403
eventbrite-master,test_strings.py,assert_used,407
eventbrite-master,test_strings.py,assert_used,734
eventbrite-master,test_strings.py,assert_used,738
eventbrite-master,test_strings.py,assert_used,780
eventbrite-master,test_strings.py,assert_used,820
eventbrite-master,test_strings.py,assert_used,1211
eventbrite-master,test_strings.py,assert_used,1320
eventbrite-master,test_strings.py,assert_used,1765
eventbrite-master,test_strings.py,assert_used,2382
eventbrite-master,test_strings.py,assert_used,2384
eventbrite-master,test_strings.py,assert_used,2454
eventbrite-master,test_strings.py,assert_used,2467
eventbrite-master,test_strings.py,assert_used,2480
eventbrite-master,test_strings.py,assert_used,2520
eventbrite-master,test_strings.py,assert_used,2528
eventbrite-master,test_strings.py,assert_used,2534
eventbrite-master,test_strings.py,assert_used,2564
eventbrite-master,test_strings.py,assert_used,2569
eventbrite-master,test_strings.py,assert_used,2657
eventbrite-master,test_strings.py,assert_used,2666
eventbrite-master,test_strings.py,assert_used,2680
